folder_name,name,coordinates,LineString,Point,Polygon,description,styleUrl
"River 3 (Euphrates, Euphrates River)",River 3 / Wadi al Arish,"34.154122,30.69379 34.148142,30.698494 34.147477,30.700917 34.148496,30.704775 34.144886,30.711701 34.139591,30.718638 34.132258,30.725344 34.129441,30.729932 34.131494,30.738243 34.123835,30.753658 34.127318,30.761043 34.13206,30.776941 34.150931,30.791682 34.153736,30.804912 34.152242,30.809607 34.153487,30.814638 34.152907,30.817678 34.14308,30.826781 34.129476,30.834022 34.124047,30.83487 34.118961,30.839531 34.108447,30.840102 34.104821,30.84375 34.107245,30.846569 34.106301,30.849553 34.098147,30.84959 34.096216,30.857032 34.088363,30.861232 34.087826,30.864805 34.085466,30.867126 34.082591,30.867844 34.079799,30.867022 34.078763,30.868448 34.074587,30.868665 34.073053,30.872046 34.068173,30.876526 34.067817,30.880666 34.06652,30.882105 34.053471,30.882336 34.041323,30.888451 34.032656,30.887983 34.030346,30.889401 34.030283,30.891821 34.029124,30.892889 34.026619,30.893477 34.025213,30.892482 34.026476,30.890794 34.026007,30.88848 34.018934,30.887306 34.014179,30.894965 33.999781,30.896291 33.998472,30.897028 33.996455,30.901704 33.984525,30.908645 33.979032,30.915678 33.972358,30.917058 33.955943,30.924127 33.943412,30.935484 33.941052,30.943637 33.934378,30.952378 33.932147,30.953243 33.925323,30.952857 33.916847,30.954734 33.913908,30.961193 33.901226,30.96973 33.897707,30.969546 33.890345,30.980861 33.872685,30.98448 33.872407,30.992073 33.862963,30.99884 33.862741,31.002324 33.865737,31.009537 33.864747,31.010787 33.86149,31.011334 33.857439,31.016213 33.855641,31.030012 33.852385,31.037401 33.849831,31.039042 33.843956,31.039566 33.842119,31.042111 33.832753,31.046977 33.830578,31.051397 33.835658,31.058628 33.836244,31.061954 33.831177,31.062947 33.827542,31.066373 33.821498,31.068593 33.81703,31.072108 33.813838,31.077564 33.813955,31.079974 33.816219,31.083457 33.81445,31.093227 33.815024,31.098838 33.813695,31.100489 33.806504,31.098214 33.803404,31.101694 33.803091,31.10378 33.80739,31.110349 33.808692,31.116963 33.811298,31.122505 33.813122,31.136879 33.806509,31.146249",,,,another name for the Brook of Egypt,#water
"River 3 (Euphrates, Euphrates River)",River 3 / Wadi al Arish,"33.80649,31.145708",,,,another name for the Brook of Egypt,#waterrepresentativepoint
"River 3 (Euphrates, Euphrates River)",River 3 / Nile River,"32.50641,15.64124 32.56511,16.15133 32.71356,16.38777 32.95192,16.55592 33.11583,16.52307 33.64297,16.83735 33.72145,16.98361 33.73357,17.29374 33.87965,17.42427 33.97344,17.6496 33.98393,18.00857 33.93325,18.25404 33.80148,18.31479 33.67353,18.49584 33.68565,18.69568 33.56111,18.73881 33.58701,19.1089 33.41389,19.27437 33.3283,19.52937 32.88425,19.45702 32.38153,18.92093 32.04448,18.82381 32.03232,18.61076 31.86211,18.55957 31.52533,18.08251 31.21433,17.98326 30.76226,18.15564 30.69645,18.48917 30.57768,18.59205 30.47161,18.87864 30.4935,19.24645 30.29591,19.93647 30.548,19.94806 30.58044,20.29215 30.38709,20.34491 30.34188,20.42713 30.28905,20.58492 30.32506,20.79066 30.53899,20.8389 30.58358,21.01854 30.69735,21.07635 30.65834,21.18687 30.98839,21.40132 30.95816,21.48728 31.17366,21.66365 31.43225,22.17585 32.1137,22.73589 32.20964,22.74464 32.29427,22.6215 32.38727,22.62304 32.94577,23.31672 32.87144,23.59294 32.92323,24.44909 32.86968,24.48453 32.93186,24.67286 32.88824,24.98288 32.56526,25.27726 32.46825,25.56172 32.76754,25.79133 32.76073,26.10578 32.63342,26.17901 32.27785,26.02442 32.12248,26.20443 32.02343,26.17474 31.99592,26.28987 31.80991,26.44018 31.80737,26.55024 31.70632,26.5437 31.70808,26.63279 31.52426,26.78297 31.30078,27.15568 31.12483,27.20777 30.84795,27.45684 30.89596,27.78379 30.82839,27.82289 30.86746,27.96484 30.74305,28.14557 30.73948,28.30098 30.84407,28.44511 30.92729,28.87826 31.22548,29.24542 31.29308,29.84911 31.21135,30.12366 30.82031,30.33869 30.8769,30.37565 30.76263,30.71801 30.81216,30.81963 30.76271,30.82173 30.76053,30.99229 30.52221,31.19948 30.51972,31.32732 30.37128,31.45895",,,,another name for the Brook of Egypt,#water
"River 3 (Euphrates, Euphrates River)",River 3 / Nile River,"30.3667,31.4653",,,,another name for the Brook of Egypt,#waterrepresentativepoint
"River 3 (Euphrates, Euphrates River)",River 3 / Pelusiac branch of the Nile,"31.26686,29.897558 31.592265,30.310486 31.576991,30.628665 31.82892,30.805284 32.562827,31.083443",,,,another name for the Brook of Egypt,#water
"River 3 (Euphrates, Euphrates River)",River 3 / Pelusiac branch of the Nile,"32.546139,31.042512",,,,another name for the Brook of Egypt,#waterrepresentativepoint
"River 3 (Euphrates, Euphrates River)",River 3 / Nahal HaBesor,"34.750294,30.899342 34.745579,30.904282 34.734178,30.897364 34.732597,30.903085 34.727275,30.903508 34.72513,30.908498 34.712371,30.910625 34.709101,30.917898 34.699696,30.920543 34.700175,30.92524 34.719098,30.925481 34.721348,30.92805 34.713049,30.932907 34.702378,30.934017 34.703782,30.942654 34.697058,30.947966 34.692638,30.95794 34.692393,30.977743 34.700101,30.99527 34.695243,31.002334 34.697016,31.013262 34.684998,31.024699 34.684276,31.03129 34.677801,31.035802 34.67976,31.046796 34.672929,31.050567 34.674193,31.057361 34.664126,31.058307 34.657624,31.064079 34.656445,31.075966 34.650444,31.083509 34.655002,31.091798 34.649161,31.096964 34.653318,31.106173 34.641474,31.118371 34.644988,31.126202 34.64338,31.13041 34.624651,31.137474 34.625853,31.148199 34.619569,31.152347 34.61943,31.162139 34.614665,31.163113 34.615745,31.172374 34.607828,31.180515 34.594255,31.182574 34.584747,31.190043 34.567967,31.191735 34.562679,31.196018 34.551649,31.198193 34.544846,31.208304 34.538034,31.210203 34.535037,31.217376 34.528822,31.216868 34.525129,31.222068 34.522669,31.220739 34.511737,31.225835 34.505731,31.23651 34.49328,31.243639 34.492674,31.249919 34.498064,31.2513 34.499305,31.25695 34.493047,31.260282 34.496895,31.262852 34.492806,31.271467 34.488773,31.270246 34.491392,31.278709 34.483495,31.281204 34.488712,31.28478 34.485256,31.287471 34.484525,31.295433 34.485555,31.3079 34.489775,31.308825 34.489731,31.316047 34.47897,31.332832 34.480062,31.342214 34.476114,31.346172 34.476285,31.351157 34.467874,31.355701 34.46657,31.363217 34.449176,31.388275 34.43622,31.39263 34.435686,31.403957 34.427532,31.412168 34.434077,31.418381 34.424978,31.419997 34.428295,31.424592 34.426277,31.428758 34.415484,31.432525 34.420034,31.435348 34.411269,31.450567 34.414059,31.456508 34.402402,31.459388 34.398119,31.466406 34.375285,31.463877",,,,another name for the Brook of Egypt,#water
"River 3 (Euphrates, Euphrates River)",River 3 / Nahal HaBesor,"34.37568,31.46423",,,,another name for the Brook of Egypt,#waterrepresentativepoint
"River 3 (Euphrates, Euphrates River)",River 3 / Wadi Ghuwayr,"35.533032,30.614716 35.532255,30.615728 35.532132,30.616074 35.532263,30.616421 35.532132,30.616872 35.531861,30.61694 35.531012,30.616737 35.53033,30.616767 35.529262,30.61697 35.52809,30.617422 35.527801,30.617377 35.527504,30.617083 35.527259,30.617038 35.526961,30.617204 35.526576,30.617716 35.526042,30.617806 35.525727,30.61804 35.52508,30.61871 35.523977,30.618717 35.523085,30.618514 35.522717,30.618604 35.522455,30.618815 35.521765,30.618916 35.520853,30.618676 35.520525,30.618988 35.519993,30.619257 35.519884,30.62017 35.519628,30.62021 35.518802,30.619869 35.518164,30.619965 35.517592,30.620215 35.517586,30.620854 35.517366,30.621 35.516475,30.620729 35.51655,30.620569 35.516302,30.620132 35.516314,30.619496 35.516454,30.618942 35.516701,30.61869 35.51671,30.618402 35.516525,30.61812 35.516256,30.618099 35.515832,30.61833 35.515318,30.619057 35.51512,30.619193 35.514663,30.619201 35.51439,30.619446 35.512541,30.619584 35.511752,30.619445 35.511483,30.619746 35.511367,30.620418 35.510678,30.622089 35.509729,30.621503 35.509413,30.620763 35.50915,30.620539 35.508742,30.620539 35.507885,30.620803 35.507458,30.621101 35.507792,30.621798 35.50777,30.622532 35.507161,30.62306 35.506592,30.624176 35.5064,30.624314 35.506026,30.624354 35.505035,30.623385 35.504765,30.623321 35.503835,30.623694 35.502875,30.624922 35.50277,30.625589 35.502092,30.625812 35.501486,30.626253 35.500448,30.626258 35.499791,30.626735 35.498996,30.62688 35.498368,30.626748 35.495767,30.625638 35.4948,30.625537 35.493197,30.625742 35.49246,30.626235 35.491447,30.626473 35.491375,30.626627 35.490469,30.62691 35.489702,30.62663 35.489241,30.626297 35.488703,30.626183 35.488239,30.6263 35.486256,30.626175 35.485665,30.626281 35.483889,30.626074 35.483314,30.625802 35.482293,30.625778 35.480994,30.626151 35.480465,30.626723 35.479385,30.627544 35.478807,30.627634 35.47788,30.627367 35.477127,30.627638 35.475504,30.628775 35.474891,30.629659",,,,,#water
"River 3 (Euphrates, Euphrates River)",River 3 / Wadi Ghuwayr,"35.46845,30.62827",,,,,#waterrepresentativepoint
"River 3 (Euphrates, Euphrates River)",River 3 / Euphrates River,"43.4004,39.62289 43.03842,39.70988 42.89148,39.55006 42.68305,39.49974 42.56097,39.37735 42.51654,39.15681 42.14263,39.16913 41.73966,39.02609 41.54147,39.06983 41.5341,38.84767 41.28619,38.8488 41.16636,38.75437 40.93768,38.90233 40.43907,38.71578 40.05323,38.74685 39.76762,38.62738 39.52104,38.65794 39.43605,38.78707 39.07093,38.88889 38.79036,38.86343 38.62579,38.74399 38.4707,38.75055 38.35929,38.54254 38.69727,38.41718 38.81465,38.44258 38.96907,38.3195 39.10977,38.34695 39.15092,38.3002 39.10734,38.20079 39.22207,38.20728 39.26237,38.14575 38.97395,37.89992 38.97615,37.82576 38.89374,37.79772 38.96638,37.75973 38.80754,37.68869 38.84787,37.6459 38.65453,37.62225 38.44129,37.47027 38.27288,37.47616 38.17543,37.41056 37.9869,37.44055 37.876,37.34516 37.8643,37.07822 37.98087,37.04911 38.03223,36.73892 38.27974,36.53821 38.07234,36.08734 38.15529,35.98854 38.554,35.85696 39.04536,35.9343 39.29005,35.82418 39.78978,35.74977 39.91166,35.51972 40.40792,35.20512 40.42549,35.07127 40.4782,35.05925 40.43902,35.03065 40.5636,34.95816 40.64746,34.78824 40.91728,34.62881 40.93077,34.44985 41.07865,34.37813 41.21151,34.38819 41.17855,34.42827 41.23469,34.45545 41.70109,34.44724 41.77868,34.53001 41.83756,34.46904 41.96819,34.47555 42.13934,34.27379 42.37435,34.33023 42.31718,34.24315 42.38791,34.18267 42.41314,34.0175 42.50326,34.03386 42.57021,33.97252 42.53159,33.86241 42.6616,33.90336 42.77015,33.85387 42.71973,33.71875 42.92984,33.52606 43.6575,33.39649 43.75822,33.35178 43.8638,33.18126 44.01608,33.16432 44.17383,33.02275 44.29104,32.78756 44.20564,32.56697 44.30027,32.44331 44.35553,32.11166 44.50174,31.8977 44.47541,31.70573 44.78758,31.45265 45.13943,31.42654 45.24909,31.32722 45.53215,31.28336 45.5573,31.18628 46.0521,31.1234 46.47565,30.9104 46.5801,30.98234 47.30651,30.92903 47.44235,31.00471",,,,another name for the Euphrates,#water
"River 3 (Euphrates, Euphrates River)",River 3 / Euphrates River,"47.442,31.0043",,,,another name for the Euphrates,#waterrepresentativepoint
"Rock of Escape (Sela Hammahlekoth, Rock of Division, Rock of Separation)",Rock of Escape / along Wadi Malaqi,"35.179255,31.439289 35.179548,31.440786 35.180229,31.441241 35.182782,31.440001 35.184292,31.440161 35.184419,31.440797 35.183311,31.441397 35.183917,31.442355 35.185926,31.443626 35.187179,31.443488 35.187474,31.444561 35.188361,31.44501 35.189526,31.446461 35.190478,31.446632 35.191695,31.446209 35.192116,31.446403 35.192409,31.446907 35.19224,31.447861 35.192886,31.448101 35.19415,31.4493 35.194254,31.44979 35.193892,31.45063 35.194815,31.452019 35.194461,31.452879 35.195032,31.453554 35.1964,31.453783 35.197036,31.455112 35.199364,31.455254 35.199602,31.454339 35.199871,31.454231 35.200992,31.45468 35.201754,31.454449 35.203355,31.454716 35.203516,31.455666 35.204307,31.456268 35.203642,31.457215 35.204648,31.457828 35.206724,31.456249 35.208558,31.456938 35.210353,31.455934 35.212083,31.455558 35.212456,31.454952 35.215983,31.454321 35.21613,31.453753 35.216892,31.453051 35.219427,31.45325 35.222906,31.45279 35.224603,31.453309 35.225872,31.452975 35.226486,31.453337 35.227401,31.453337 35.230335,31.452861 35.234871,31.450861 35.239208,31.451053 35.240731,31.451202 35.242499,31.452124 35.242837,31.452891 35.242682,31.454275 35.243752,31.456643 35.244677,31.457444 35.24575,31.45813 35.248078,31.45873 35.248445,31.459388 35.249733,31.460219 35.250409,31.460462 35.251291,31.460125 35.253134,31.461999 35.25307,31.463452 35.25437,31.463678 35.255822,31.464694 35.257581,31.464644 35.258102,31.465312 35.259445,31.46563 35.260599,31.465262 35.261953,31.466005 35.262543,31.465664 35.263173,31.466348 35.266403,31.467385 35.268163,31.466604 35.26747,31.465143 35.268163,31.464751 35.268801,31.465195 35.268801,31.46633 35.27004,31.466943 35.272352,31.469119 35.272939,31.469087 35.273452,31.468554 35.273554,31.467769 35.273125,31.467311 35.273583,31.466325 35.273985,31.466444 35.2749,31.467941 35.275648,31.468071 35.276099,31.46767 35.276204,31.467039 35.277116,31.467064 35.277303,31.466074 35.278065,31.46528 35.280777,31.463296 35.281509,31.463237 35.282856,31.463777 35.284819,31.465943 35.286192,31.465422 35.28688,31.465583",,,,,#path
"Rock of Escape (Sela Hammahlekoth, Rock of Division, Rock of Separation)",Rock of Escape / along Wadi Malaqi,"35.232889,31.451513",,,,,#landrepresentativepoint
Rogelim,Rogelim / Zaharet,"35.780628,32.527889",,,,,#landpoint
Rogelim,Rogelim / Tell Barsina,"35.772297,32.532758",,,,,#landpoint
Rome,Rome,"12.4852,41.8922",,,,,#landpoint
Rumah,Rumah / Horbat Rumah,"35.29321,32.78892",,,,,#landpoint
Rumah,Rumah / Khirbet Urmah,"35.321583,32.147556",,,,another name for Arumah,#landpoint
Rumah,Rumah / Beit Rima,"35.1025,32.03286",,,,another name for Arumah,#landpoint
Rumah,Rumah / Horbat Rumah,"35.29321,32.78892",,,,another name for Arumah,#landpoint
Rumah,Rumah / Deir ed Domeh,"34.9861,31.4306",,,,another name for Dumah 1,#landpoint
Rumah,Rumah / Dura,"35.0275,31.50506",,,,another name for Dumah 1,#landpoint
Rumah,Rumah / Dura,"35.0275,31.50506",,,,another name for Adoraim,#landpoint
Rumah,Rumah / Deir ed Domeh,"34.9861,31.4306",,,,,#landpoint
Sahar (Zahar),Sahar / Sahl as Sahra,"36.139722,33.550833",,,,,#landpoint
Salamis,Salamis,"33.901944,35.184944",,,,,#landpoint
"Salecah (Salekah, Salcah)",Salecah / Salkhad,"36.7105,32.4939",,,,,#landpoint
Salem,Salem / Jerusalem,"35.234167,31.776667",,,,another name for Jerusalem,#landpoint
Salim,Salim / Tel Shalem,"35.526389,32.399167",,,,,#landpoint
Salim,Salim / Umm el Umdan,"35.52821,32.38152",,,,,#landpoint
Salim,Salim / Tell Abu Sus,"35.56089,32.3743",,,,,#landpoint
Salim,Salim,"35.33033,32.20871",,,,,#landpoint
Salim,Salim / Wadi Saleim,"35.271761,31.830083 35.271861,31.830502 35.272107,31.830699 35.272382,31.831179 35.272898,31.831634 35.273377,31.831744 35.274244,31.831598 35.274728,31.831799 35.274937,31.831809 35.275347,31.83165 35.27578,31.831809 35.276388,31.83191 35.276917,31.832175 35.277238,31.832253 35.277735,31.832007 35.278671,31.832157 35.279567,31.832005 35.279749,31.831797 35.280236,31.831896 35.281097,31.831748 35.281594,31.831877 35.282369,31.831836 35.282685,31.832113 35.283057,31.832266 35.283733,31.832801 35.284346,31.832949 35.284426,31.833287 35.284539,31.833658 35.285101,31.834292",,,,,#water
Salim,Salim / Wadi Saleim,"35.28497,31.83416",,,,,#waterrepresentativepoint
Salim,Salim / within 5 km of Aenon,,,,,,#region
Salim,Salim / within 5 km of Aenon,"35.549444,31.8375",,,,,#landrepresentativepoint
Salmone,Salmone / Cape Sideros,,,,,,#region
Salmone,Salmone / Cape Sideros,"26.31155,35.31603",,,,,#landrepresentativepoint
Salona,Salona,"16.483056,43.539444",,,,,#landpoint
Salt Sea (Dead Sea),Salt Sea / Dead Sea,,,,,,#water
Salt Sea (Dead Sea),Salt Sea / Dead Sea,"35.5,31.5",,,,,#waterrepresentativepoint
Samaria 1,Samaria 1,"35.195,32.276111",,,,,#landpoint
Samaria 2 / Samaria 2,Samaria 2 (90% confidence),,,,,,#landisobands
Samaria 2 / Samaria 2,Samaria 2 (80% confidence),,,,,,#landisobands
Samaria 2 / Samaria 2,Samaria 2 (70% confidence),,,,,,#landisobands
Samaria 2 / Samaria 2,Samaria 2 (60% confidence),,,,,,#landisobands
Samaria 2 / Samaria 2,Samaria 2 (50% confidence),,,,,,#landisobands
Samaria 2 / Samaria 2,Samaria 2 (40% confidence),,,,,,#landisobands
Samaria 2 / Samaria 2,Samaria 2 (30% confidence),,,,,,#landisobands
Samaria 2 / Samaria 2,Samaria 2 (20% confidence),,,,,,#landisobands
Samaria 2 / Samaria 2,Samaria 2 (10% confidence),,,,,,#landisobands
Samaria 2 / Samaria 2,Samaria 2 / Samaria 2,"35.195,32.276111",,,,,#landrepresentativepoint
Samos,Samos,,,,,,#region
Samos,Samos,"26.8333,37.75",,,,,#landrepresentativepoint
Samothrace (Samothracia),Samothrace / Samothraki,,,,,,#region
Samothrace (Samothracia),Samothrace / Samothraki,"25.583333,40.45",,,,,#landrepresentativepoint
Sansannah,Sansannah / Khirbet esh Shamsaniyat,"34.9014,31.3445",,,,,#landpoint
Sansannah,Sansannah / Sbalat Abu Susein,"34.529765,31.262585",,,,another name for Hazar-susah,#landpoint
Saparda,Saparda / in Asia Minor,,,,,,#region
Saparda,Saparda / in Asia Minor,"32,39",,,,,#landrepresentativepoint
Saparre,Saparre / within 50 km of Nippur,,,,,,#region
Saparre,Saparre / within 50 km of Nippur,"45.230833,32.126111",,,,,#landrepresentativepoint
Sardis,Sardis,"28.040278,38.488333",,,,,#landpoint
Sarid,Sarid / Tel Shadud,"35.234202,32.660363",,,,,#landpoint
Scythia,Scythia,,,,,,#region
Scythia,Scythia,"34.12056,44.94278",,,,,#landrepresentativepoint
"Sea of Egypt (Egyptian Sea, Red Sea, Gulf of Suez)",Sea of Egypt / Bitter Lakes,,,,,another name for the Red Sea 1,#water
"Sea of Egypt (Egyptian Sea, Red Sea, Gulf of Suez)",Sea of Egypt / Bitter Lakes,"32.377778,30.338333",,,,another name for the Red Sea 1,#waterrepresentativepoint
"Sea of Egypt (Egyptian Sea, Red Sea, Gulf of Suez)",Sea of Egypt / Gulf of Suez,,,,,another name for the Red Sea 1,#water
"Sea of Egypt (Egyptian Sea, Red Sea, Gulf of Suez)",Sea of Egypt / Gulf of Suez,"33,28.75",,,,another name for the Red Sea 1,#waterrepresentativepoint
"Sea of Egypt (Egyptian Sea, Red Sea, Gulf of Suez)",Sea of Egypt / Lake Timsah,,,,,another name for the Red Sea 1,#water
"Sea of Egypt (Egyptian Sea, Red Sea, Gulf of Suez)",Sea of Egypt / Lake Timsah,"32.288889,30.577778",,,,another name for the Red Sea 1,#waterrepresentativepoint
Sea of Egypt / Ballah Lakes,Sea of Egypt (10% confidence),,,,,,#waterisobands
Sea of Egypt / Ballah Lakes,Sea of Egypt / Ballah Lakes,"32.333333,30.716667",,,,another name for the Red Sea 1,#waterrepresentativepoint
"Sea of Egypt (Egyptian Sea, Red Sea, Gulf of Suez)",Sea of Egypt / Lake Manzala,,,,,another name for the Red Sea 1,#water
"Sea of Egypt (Egyptian Sea, Red Sea, Gulf of Suez)",Sea of Egypt / Lake Manzala,"32.018,31.291",,,,another name for the Red Sea 1,#waterrepresentativepoint
"Sea of Egypt (Egyptian Sea, Red Sea, Gulf of Suez)",Sea of Egypt / Pelusiac branch of the Nile,"31.26686,29.897558 31.592265,30.310486 31.576991,30.628665 31.82892,30.805284 32.562827,31.083443",,,,another name for the Red Sea 1,#water
"Sea of Egypt (Egyptian Sea, Red Sea, Gulf of Suez)",Sea of Egypt / Pelusiac branch of the Nile,"32.546139,31.042512",,,,another name for the Red Sea 1,#waterrepresentativepoint
"Sea of Egypt (Egyptian Sea, Red Sea, Gulf of Suez)",Sea of Egypt / Lake Bardawil,,,,,another name for the Red Sea 1,#water
"Sea of Egypt (Egyptian Sea, Red Sea, Gulf of Suez)",Sea of Egypt / Lake Bardawil,"33.162222,31.190556",,,,another name for the Red Sea 1,#waterrepresentativepoint
"Sea of Egypt (Egyptian Sea, Red Sea, Gulf of Suez)",Sea of Egypt / Gulf of Aqaba,,,,,another name for the Red Sea 1,#water
"Sea of Egypt (Egyptian Sea, Red Sea, Gulf of Suez)",Sea of Egypt / Gulf of Aqaba,"34.75,28.75",,,,another name for the Red Sea 1,#waterrepresentativepoint
